time,G(i),H_sun,T2m,Su_f,Consumption,Price kWh,Charger_cons,EV_SoC,Total_cons,T_cell,Supply,Delta cons-sup
2023-11-16 12:00:00,93.0,11.95,0.55,0.9303707519265112,2276.7,0.1226299999999999,0.0,0.0,2276.7,3.45625,569.2912766731417,1707.408723326858
2023-11-16 13:00:00,36.0,9.03,0.59,0.877406615282633,1782.7,0.1316399999999999,0.0,0.0,1782.7,1.7149999999999999,206.24154244464603,1576.458457555354
2023-11-16 14:00:00,9.0,4.46,0.5,0.7639419649807644,1155.8,0.14262,0.0,0.0,1155.8,0.78125,44.70779364558679,1111.092206354413
2023-11-16 15:00:00,0.0,0.0,0.19,0.5977092294297774,1714.3,0.15546,0.0,0.0,1714.3,0.19,0.0,1714.3
2023-11-16 16:00:00,0.0,0.0,-0.12,0.0,988.9,0.1551999999999999,0.0,0.0,988.9,-0.12,0.0,988.9
2023-11-16 17:00:00,0.0,0.0,-0.17,0.0,2234.5,0.18239,0.0,0.0,2234.5,-0.17,0.0,2234.5
2023-11-16 18:00:00,0.0,0.0,-0.16,0.0,3547.5,0.13956,0.0,0.0,3547.5,-0.16,0.0,3547.5
2023-11-16 19:00:00,0.0,0.0,-0.08,0.0,3254.8,0.12212,0.0,0.0,3254.8,-0.08,0.0,3254.8
2023-11-16 20:00:00,0.0,0.0,-0.05,0.0,1704.1,0.11761,0.0,0.0,1704.1,-0.05,0.0,1704.1
2023-11-16 21:00:00,0.0,0.0,-0.03,0.0,732.7,0.11126,0.0,0.0,732.7,-0.03,0.0,732.7
2023-11-16 22:00:00,0.0,0.0,-0.13,0.0,1085.9,0.10667,0.0,0.0,1085.9,-0.13,0.0,1085.9
2023-11-16 23:00:00,0.0,0.0,-0.1,0.0,497.7,0.0914899999999999,0.0,0.0,497.7,-0.1,0.0,497.7
2023-11-17 00:00:00,0.0,0.0,-0.27,0.0,319.1,0.0970999999999999,0.0,0.0,319.1,-0.27,0.0,319.1
2023-11-17 01:00:00,0.0,0.0,-0.47,0.0,392.2,0.0935,0.0,0.0,392.2,-0.47,0.0,392.2
2023-11-17 02:00:00,0.0,0.0,-0.7,0.0,385.9,0.09097,6600.0,5940.0,6985.9,-0.7,0.0,385.9
2023-11-17 03:00:00,0.0,0.0,-0.93,0.0,342.8,0.0896599999999999,3784.0000000000023,9345.600000000002,4126.800000000002,-0.93,0.0,342.8
2023-11-17 04:00:00,0.0,0.0,-1.02,0.0,1188.0,0.09273,0.0,0.0,1188.0,-1.02,0.0,1188.0
2023-11-17 05:00:00,0.0,0.0,-0.97,0.0,1159.4,0.1,0.0,0.0,1159.4,-0.97,0.0,1159.4
2023-11-17 06:00:00,0.0,0.0,-1.07,0.0,1709.4,0.11509,0.0,0.0,1709.4,-1.07,0.0,1709.4
2023-11-17 07:00:00,0.0,0.0,-1.03,0.0,2249.8,0.12765,0.0,0.0,2249.8,-1.03,0.0,2249.8
2023-11-17 08:00:00,21.8,4.32,-1.06,0.5298256977118434,1473.8,0.1392,0.0,0.0,1473.8,-0.37875000000000003,74.71930777767386,1399.080692222326
2023-11-17 09:00:00,89.0,8.86,-0.89,0.7114066404649642,1774.5,0.13216,0.0,0.0,1774.5,1.8912499999999999,413.7310895124174,1360.7689104875826
2023-11-17 10:00:00,109.0,11.74,-0.54,0.843791522158103,1653.8,0.12791,0.0,0.0,1653.8,2.86625,603.5790379109619,1050.220962089038
2023-11-17 11:00:00,135.0,12.71,-0.13,0.9179585318802334,1865.7,0.12518,0.0,0.0,1865.7,4.08875,817.6229655476401,1048.0770344523598
2023-11-17 12:00:00,113.0,11.71,0.29,0.928853310485571,3416.9,0.1195,0.0,0.0,3416.9,3.82125,691.6946526613425,2725.2053473386577
2023-11-17 13:00:00,61.0,8.81,0.36,0.8757333968166349,1141.3,0.10986,0.0,0.0,1141.3,2.26625,349.6464965016286,791.6535034983714
2023-11-17 14:00:00,24.0,4.25,0.19,0.762218825205155,1704.8,0.12171,0.0,0.0,1704.8,0.94,119.03550660876859,1585.7644933912313
2023-11-17 15:00:00,0.0,0.0,-0.18,0.5960454261147549,1215.7,0.12732,0.0,0.0,1215.7,-0.18,0.0,1215.7
2023-11-17 16:00:00,0.0,0.0,-0.35,0.0,1347.5,0.13479,0.0,0.0,1347.5,-0.35,0.0,1347.5
2023-11-17 17:00:00,0.0,0.0,-0.42,0.0,1863.7,0.14351,0.0,0.0,1863.7,-0.42,0.0,1863.7
2023-11-17 18:00:00,0.0,0.0,-0.35,0.0,4340.7,0.14526,0.0,0.0,4340.7,-0.35,0.0,4340.7
2023-11-17 19:00:00,0.0,0.0,-0.34,0.0,3844.4,0.13691,0.0,0.0,3844.4,-0.34,0.0,3844.4
2023-11-17 20:00:00,0.0,0.0,-0.38,0.0,1853.2,0.12414,0.0,0.0,1853.2,-0.38,0.0,1853.2
2023-11-17 21:00:00,0.0,0.0,-0.26,0.0,1329.8,0.11048,0.0,0.0,1329.8,-0.26,0.0,1329.8
2023-11-17 22:00:00,0.0,0.0,-0.43,0.0,1140.1,0.0965,0.0,0.0,1140.1,-0.43,0.0,1140.1
2023-11-17 23:00:00,0.0,0.0,-0.8,0.0,493.3,0.09098,0.0,0.0,493.3,-0.8,0.0,493.3
2023-11-18 00:00:00,0.0,0.0,-0.69,0.0,204.2,0.08721,0.0,0.0,204.2,-0.69,0.0,204.2
2023-11-18 01:00:00,0.0,0.0,-0.71,0.0,341.5,0.0877,0.0,0.0,341.5,-0.71,0.0,341.5
2023-11-18 02:00:00,0.0,0.0,-0.72,0.0,286.4,0.08533,6600.0,5940.0,6886.4,-0.72,0.0,286.4
2023-11-18 03:00:00,0.0,0.0,-0.72,0.0,316.1,0.08219,3784.0000000000023,9345.600000000002,4100.100000000002,-0.72,0.0,316.1
2023-11-18 04:00:00,0.0,0.0,-0.39,0.0,1135.1,0.07993,0.0,0.0,1135.1,-0.39,0.0,1135.1
2023-11-18 05:00:00,0.0,0.0,-0.36,0.0,1049.1,0.0799599999999999,0.0,0.0,1049.1,-0.36,0.0,1049.1
2023-11-18 06:00:00,0.0,0.0,-0.15,0.0,1732.6,0.08343,0.0,0.0,1732.6,-0.15,0.0,1732.6
2023-11-18 07:00:00,0.0,0.0,-0.18,0.0,1408.0,0.08914,0.0,0.0,1408.0,-0.18,0.0,1408.0
2023-11-18 08:00:00,15.0,4.08,-0.16,0.0,1396.9,0.09691,0.0,0.0,1396.9,0.30874999999999997,0.0,1396.9
2023-11-18 09:00:00,33.0,8.61,0.14,0.710902068783332,1790.4,0.09453,0.0,0.0,1790.4,1.1712500000000001,152.8106432919063,1637.5893567080939
2023-11-18 10:00:00,45.0,11.49,0.58,0.8428938384351867,2275.3,0.09409,0.0,0.0,2275.3,1.98625,247.95760374872356,2027.3423962512766
2023-11-18 11:00:00,26.0,12.47,1.09,0.9167209553665604,2690.8,0.09348,0.0,0.0,2690.8,1.9025,155.75509989940568,2535.0449001005945
2023-11-18 12:00:00,130.0,11.48,1.37,0.9273522235636592,3760.3,0.0928499999999999,0.0,0.0,3760.3,5.4325,800.0631896637104,2960.2368103362896
2023-11-18 13:00:00,21.0,8.59,1.42,0.8740631396678519,2225.1,0.0932699999999999,0.0,0.0,2225.1,2.07625,120.04008711549244,2105.0599128845074
2023-11-18 14:00:00,4.0,4.04,1.45,0.760485266682263,1790.2,0.09506,0.0,0.0,1790.2,1.575,19.849760559191086,1770.350239440809
2023-11-18 15:00:00,0.0,0.0,1.45,0.5943587489545511,1979.9,0.09551,0.0,0.0,1979.9,1.45,0.0,1979.9
2023-11-18 16:00:00,0.0,0.0,1.54,0.0,1153.3,0.09411,0.0,0.0,1153.3,1.54,0.0,1153.3
2023-11-18 17:00:00,0.0,0.0,1.75,0.0,2059.0,0.10304,0.0,0.0,2059.0,1.75,0.0,2059.0
2023-11-18 18:00:00,0.0,0.0,1.81,0.0,4202.1,0.10513,0.0,0.0,4202.1,1.81,0.0,4202.1
2023-11-18 19:00:00,0.0,0.0,2.54,0.0,3299.0,0.08862,0.0,0.0,3299.0,2.54,0.0,3299.0
2023-11-18 20:00:00,0.0,0.0,2.62,0.0,1896.2,0.0831,0.0,0.0,1896.2,2.62,0.0,1896.2
2023-11-18 21:00:00,0.0,0.0,2.88,0.0,2276.5,0.07798,0.0,0.0,2276.5,2.88,0.0,2276.5
2023-11-18 22:00:00,0.0,0.0,3.04,0.0,838.4,0.07376,0.0,0.0,838.4,3.04,0.0,838.4
2023-11-18 23:00:00,0.0,0.0,3.17,0.0,719.5,0.0611899999999999,0.0,0.0,719.5,3.17,0.0,719.5
2023-11-19 00:00:00,0.0,0.0,3.11,0.0,565.4,0.05082,0.0,0.0,565.4,3.11,0.0,565.4
2023-11-19 01:00:00,0.0,0.0,3.14,0.0,331.8,0.04554,0.0,0.0,331.8,3.14,0.0,331.8
2023-11-19 02:00:00,0.0,0.0,2.94,0.0,248.2,0.04222,0.0,0.0,248.2,2.94,0.0,248.2
2023-11-19 03:00:00,0.0,0.0,2.67,0.0,307.3,0.03748,6600.0,5940.0,6907.3,2.67,0.0,307.3
2023-11-19 04:00:00,0.0,0.0,2.31,0.0,917.0,0.03507,3784.0000000000023,9345.600000000002,4701.000000000002,2.31,0.0,917.0
2023-11-19 05:00:00,0.0,0.0,1.94,0.0,2681.8,0.0376,0.0,0.0,2681.8,1.94,0.0,2681.8
2023-11-19 06:00:00,0.0,0.0,1.97,0.0,2156.7,0.04178,0.0,0.0,2156.7,1.97,0.0,2156.7
2023-11-19 07:00:00,0.0,0.0,2.01,0.0,2315.6,0.04632,0.0,0.0,2315.6,2.01,0.0,2315.6
2023-11-19 08:00:00,4.0,3.83,1.8,0.0,1181.1,0.0494799999999999,0.0,0.0,1181.1,1.925,0.0,1181.1
2023-11-19 09:00:00,21.0,8.37,1.75,0.7104458171374074,1732.2,0.0531499999999999,0.0,0.0,1732.2,2.40625,97.71137859373846,1634.4886214062617
2023-11-19 10:00:00,23.0,11.25,1.69,0.842036615280862,1483.7,0.05909,0.0,0.0,1483.7,2.40875,126.84065371519075,1356.8593462848094
2023-11-19 11:00:00,16.0,12.24,1.71,0.9155134392080404,1166.1,0.06147,0.0,0.0,1166.1,2.21,95.85276296714903,1070.247237032851
2023-11-19 12:00:00,14.0,11.25,1.81,0.9258689647944984,1852.9,0.06271,0.0,0.0,1852.9,2.2475,84.83384753510195,1768.066152464898
2023-11-19 13:00:00,10.0,8.38,1.82,0.8723974800848342,1709.1,0.0639,0.0,0.0,1709.1,2.1325000000000003,57.06714834586616,1652.0328516541338
2023-11-19 14:00:00,4.0,3.84,1.78,0.7587429783962047,1920.9,0.06623,0.0,0.0,1920.9,1.905,19.83312869909654,1901.0668713009036
2023-11-19 15:00:00,0.0,0.0,1.74,0.5926508261957452,1499.7,0.07087,0.0,0.0,1499.7,1.74,0.0,1499.7
2023-11-19 16:00:00,0.0,0.0,1.7,0.0,1610.8,0.08098,0.0,0.0,1610.8,1.7,0.0,1610.8
2023-11-19 17:00:00,0.0,0.0,1.57,0.0,3171.3,0.09502,0.0,0.0,3171.3,1.57,0.0,3171.3
2023-11-19 18:00:00,0.0,0.0,1.46,0.0,6062.2,0.10319,0.0,0.0,6062.2,1.46,0.0,6062.2
2023-11-19 19:00:00,0.0,0.0,1.61,0.0,3570.5,0.10161,0.0,0.0,3570.5,1.61,0.0,3570.5
2023-11-19 20:00:00,0.0,0.0,1.58,0.0,2472.2,0.08865,0.0,0.0,2472.2,1.58,0.0,2472.2
2023-11-19 21:00:00,0.0,0.0,1.62,0.0,1719.1,0.08438,0.0,0.0,1719.1,1.62,0.0,1719.1
2023-11-19 22:00:00,0.0,0.0,1.58,0.0,1092.1,0.08695,0.0,0.0,1092.1,1.58,0.0,1092.1
2023-11-19 23:00:00,0.0,0.0,1.45,0.0,877.0,0.08005,0.0,0.0,877.0,1.45,0.0,877.0
2023-11-20 00:00:00,0.0,0.0,1.52,0.0,568.5,0.07026,0.0,0.0,568.5,1.52,0.0,568.5
2023-11-20 01:00:00,0.0,0.0,1.47,0.0,396.7,0.064,0.0,0.0,396.7,1.47,0.0,396.7
2023-11-20 02:00:00,0.0,0.0,1.38,0.0,384.6,0.06113,6600.0,5940.0,6984.6,1.38,0.0,384.6
2023-11-20 03:00:00,0.0,0.0,1.37,0.0,353.5,0.06143,3784.0000000000023,9345.600000000002,4137.500000000002,1.37,0.0,353.5
2023-11-20 04:00:00,0.0,0.0,1.22,0.0,967.6,0.0659,0.0,0.0,967.6,1.22,0.0,967.6
2023-11-20 05:00:00,0.0,0.0,1.16,0.0,1726.0,0.08043,0.0,0.0,1726.0,1.16,0.0,1726.0
2023-11-20 06:00:00,0.0,0.0,1.13,0.0,1913.1,0.10024,0.0,0.0,1913.1,1.13,0.0,1913.1
2023-11-20 07:00:00,0.0,0.0,1.42,0.0,1486.8,0.12566,0.0,0.0,1486.8,1.42,0.0,1486.8
2023-11-20 08:00:00,3.0,3.6,1.4,0.0,1743.5,0.12426,0.0,0.0,1743.5,1.49375,0.0,1743.5
2023-11-20 09:00:00,31.0,8.13,1.52,0.710038307843076,1777.2,0.11618,0.0,0.0,1777.2,2.48875,144.21016915785887,1632.9898308421411
2023-11-20 10:00:00,93.0,11.01,1.61,0.8412206791985327,1917.5,0.11018,0.0,0.0,1917.5,4.51625,517.1289080032892,1400.3710919967107
2023-11-20 11:00:00,62.0,12.0,1.71,0.9143371593290134,1692.8,0.10384,0.0,0.0,1692.8,3.6475,373.2991531066425,1319.5008468933574
2023-11-20 12:00:00,38.0,11.03,1.77,0.9244049809443222,2935.2,0.10104,0.0,0.0,2935.2,2.9575,230.6174930166926,2704.582506983307
2023-11-20 13:00:00,13.0,8.17,1.78,0.8707380386392374,2396.4,0.11179,0.0,0.0,2396.4,2.1862500000000002,74.0636993232128,2322.3363006767872
2023-11-20 14:00:00,6.0,3.65,1.67,0.7569936458430356,1318.8,0.11807,0.0,0.0,1318.8,1.8575,29.674889742845338,1289.1251102571546
2023-11-20 15:00:00,0.0,0.0,1.52,0.5909232949532807,2017.7,0.1263,0.0,0.0,2017.7,1.52,0.0,2017.7
2023-11-20 16:00:00,0.0,0.0,1.43,0.0,1941.7,0.13727,0.0,0.0,1941.7,1.43,0.0,1941.7
2023-11-20 17:00:00,0.0,0.0,1.45,0.0,2673.0,0.14413,0.0,0.0,2673.0,1.45,0.0,2673.0
2023-11-20 18:00:00,0.0,0.0,1.46,0.0,5256.9,0.13749,0.0,0.0,5256.9,1.46,0.0,5256.9
2023-11-20 19:00:00,0.0,0.0,1.35,0.0,3100.3,0.12635,0.0,0.0,3100.3,1.35,0.0,3100.3
2023-11-20 20:00:00,0.0,0.0,1.35,0.0,2544.9,0.11642,0.0,0.0,2544.9,1.35,0.0,2544.9
2023-11-20 21:00:00,0.0,0.0,1.34,0.0,1912.9,0.10359,0.0,0.0,1912.9,1.34,0.0,1912.9
2023-11-20 22:00:00,0.0,0.0,1.41,0.0,1073.7,0.1047,0.0,0.0,1073.7,1.41,0.0,1073.7
2023-11-20 23:00:00,0.0,0.0,1.32,0.0,915.6,0.0946299999999999,0.0,0.0,915.6,1.32,0.0,915.6
2023-11-21 00:00:00,0.0,0.0,1.19,0.0,313.2,0.09997,0.0,0.0,313.2,1.19,0.0,313.2
2023-11-21 01:00:00,0.0,0.0,1.21,0.0,350.9,0.09515,0.0,0.0,350.9,1.21,0.0,350.9
2023-11-21 02:00:00,0.0,0.0,1.0,0.0,300.2,0.09314,6600.0,5940.0,6900.2,1.0,0.0,300.2
2023-11-21 03:00:00,0.0,0.0,0.86,0.0,368.6,0.08898,3784.0000000000023,9345.600000000002,4152.600000000002,0.86,0.0,368.6
2023-11-21 04:00:00,0.0,0.0,0.94,0.0,1259.9,0.09307,0.0,0.0,1259.9,0.94,0.0,1259.9
2023-11-21 05:00:00,0.0,0.0,0.62,0.0,1604.0,0.09824,0.0,0.0,1604.0,0.62,0.0,1604.0
2023-11-21 06:00:00,0.0,0.0,0.43,0.0,2298.5,0.11774,0.0,0.0,2298.5,0.43,0.0,2298.5
2023-11-21 07:00:00,0.0,0.0,0.64,0.0,1480.8,0.1335,0.0,0.0,1480.8,0.64,0.0,1480.8
2023-11-21 08:00:00,18.78,3.37,0.64,0.0,1449.7,0.13969,0.0,0.0,1449.7,1.2268750000000002,0.0,1449.7
2023-11-21 09:00:00,71.0,7.9,0.93,0.7096799161468632,1626.6,0.13441,0.0,0.0,1626.6,3.14875,331.07885538047503,1295.5211446195249
2023-11-21 10:00:00,65.0,10.78,1.38,0.8404468132592694,1489.6,0.13244,0.0,0.0,1489.6,3.41125,359.36317343172414,1130.2368265682758
2023-11-21 11:00:00,96.0,11.78,1.8,0.9131932547497252,1899.3,0.13233,0.0,0.0,1899.3,4.8,580.1982841262229,1319.101715873777
2023-11-21 12:00:00,122.0,10.82,1.81,0.9229616908498348,2927.7,0.1371399999999999,0.0,0.0,2927.7,5.6225000000000005,747.8899018807092,2179.8100981192906
2023-11-21 13:00:00,41.0,7.97,1.77,0.8690864187824798,2175.3,0.1371399999999999,0.0,0.0,2175.3,3.05125,234.03012510574337,1941.2698748942569
2023-11-21 14:00:00,20.0,3.46,1.54,0.7552389493059535,1622.2,0.13575,0.0,0.0,1622.2,2.165,98.82078100939407,1523.379218990606
2023-11-21 15:00:00,0.0,0.0,0.83,0.5891777993232421,1384.2,0.13768,0.0,0.0,1384.2,0.83,0.0,1384.2
2023-11-21 16:00:00,0.0,0.0,0.41,0.0,1137.0,0.14118,0.0,0.0,1137.0,0.41,0.0,1137.0
2023-11-21 17:00:00,0.0,0.0,0.38,0.0,1708.1,0.14418,0.0,0.0,1708.1,0.38,0.0,1708.1
2023-11-21 18:00:00,0.0,0.0,0.09,0.0,5058.4,0.13921,0.0,0.0,5058.4,0.09,0.0,5058.4
2023-11-21 19:00:00,0.0,0.0,0.09,0.0,3569.9,0.1234,0.0,0.0,3569.9,0.09,0.0,3569.9
2023-11-21 20:00:00,0.0,0.0,0.34,0.0,2666.9,0.1083799999999999,0.0,0.0,2666.9,0.34,0.0,2666.9
2023-11-21 21:00:00,0.0,0.0,-0.02,0.0,1705.7,0.09067,0.0,0.0,1705.7,-0.02,0.0,1705.7
2023-11-21 22:00:00,0.0,0.0,-0.43,0.0,1129.7,0.08804,0.0,0.0,1129.7,-0.43,0.0,1129.7
2023-11-21 23:00:00,0.0,0.0,-0.93,0.0,665.3,0.07737,0.0,0.0,665.3,-0.93,0.0,665.3
2023-11-22 00:00:00,0.0,0.0,-1.05,0.0,560.6,0.07274,0.0,0.0,560.6,-1.05,0.0,560.6
2023-11-22 01:00:00,0.0,0.0,-1.21,0.0,380.3,0.0689,0.0,0.0,380.3,-1.21,0.0,380.3
2023-11-22 02:00:00,0.0,0.0,-1.1,0.0,379.2,0.0675,6600.0,5940.0,6979.2,-1.1,0.0,379.2
2023-11-22 03:00:00,0.0,0.0,0.24,0.0,409.4,0.065,3784.0000000000023,9345.600000000002,4193.400000000002,0.24,0.0,409.4
2023-11-22 04:00:00,0.0,0.0,1.87,0.0,1716.0,0.06369,0.0,0.0,1716.0,1.87,0.0,1716.0
2023-11-22 05:00:00,0.0,0.0,3.43,0.0,2172.9,0.06859,0.0,0.0,2172.9,3.43,0.0,2172.9
2023-11-22 06:00:00,0.0,0.0,4.3,0.0,1683.8,0.07063,0.0,0.0,1683.8,4.3,0.0,1683.8
2023-11-22 07:00:00,0.0,0.0,5.02,0.0,2328.6,0.07361,0.0,0.0,2328.6,5.02,0.0,2328.6
2023-11-22 08:00:00,5.0,3.14,5.3,0.0,2108.9,0.0746899999999999,0.0,0.0,2108.9,5.45625,0.0,2108.9
2023-11-22 09:00:00,33.0,7.67,5.56,0.7093709706529993,1877.3,0.07175,0.0,0.0,1877.3,6.59125,156.13561796080222,1721.1643820391978
2023-11-22 10:00:00,21.0,10.55,6.05,0.8397157570343186,1943.1,0.06545,0.0,0.0,1943.1,6.70625,117.67435694481583,1825.425643055184
2023-11-22 11:00:00,27.0,11.56,6.54,0.9120828270304004,2291.4,0.05864,0.0,0.0,2291.4,7.38375,164.81482982524793,2126.585170174752
2023-11-22 12:00:00,35.0,10.61,6.93,0.9215404844132496,3236.8,0.05944,0.0,0.0,3236.8,8.02375,216.45874601043033,3020.34125398957
2023-11-22 13:00:00,13.0,7.77,6.62,0.8674442054617426,1783.4,0.05542,0.0,0.0,1783.4,7.02625,75.3554228834226,1708.0445771165776
2023-11-22 14:00:00,5.0,3.29,7.09,0.7534805621880971,1818.2,0.0544,0.0,0.0,1818.2,7.24625,25.198997042315135,1793.001002957685
2023-11-22 15:00:00,0.0,0.0,7.64,0.5874159885475865,1058.2,0.05403,0.0,0.0,1058.2,7.64,0.0,1058.2
2023-11-22 16:00:00,0.0,0.0,7.95,0.0,1459.0,0.05479,0.0,0.0,1459.0,7.95,0.0,1459.0
2023-11-22 17:00:00,0.0,0.0,7.76,0.0,2813.8,0.0546599999999999,0.0,0.0,2813.8,7.76,0.0,2813.8
2023-11-22 18:00:00,0.0,0.0,6.75,0.0,4969.8,0.05411,0.0,0.0,4969.8,6.75,0.0,4969.8
2023-11-22 19:00:00,0.0,0.0,6.93,0.0,4071.7,0.05267,0.0,0.0,4071.7,6.93,0.0,4071.7
2023-11-22 20:00:00,0.0,0.0,6.85,0.0,2519.1,0.0523,0.0,0.0,2519.1,6.85,0.0,2519.1
2023-11-22 21:00:00,0.0,0.0,6.95,0.0,1946.8,0.05185,0.0,0.0,1946.8,6.95,0.0,1946.8
2023-11-22 22:00:00,0.0,0.0,7.0,0.0,1464.1,0.04981,0.0,0.0,1464.1,7.0,0.0,1464.1
2023-11-22 23:00:00,0.0,0.0,6.89,0.0,903.9,0.04709,0.0,0.0,903.9,6.89,0.0,903.9
2023-11-23 00:00:00,0.0,0.0,6.83,0.0,223.5,0.04264,0.0,0.0,223.5,6.83,0.0,223.5
2023-11-23 01:00:00,0.0,0.0,6.95,0.0,466.9,0.0373299999999999,0.0,0.0,466.9,6.95,0.0,466.9
2023-11-23 02:00:00,0.0,0.0,6.84,0.0,168.5,0.03191,0.0,0.0,168.5,6.84,0.0,168.5
2023-11-23 03:00:00,0.0,0.0,6.7,0.0,357.9,0.02492,6600.0,5940.0,6957.9,6.7,0.0,357.9
2023-11-23 04:00:00,0.0,0.0,6.58,0.0,1358.5,0.0185399999999999,3784.0000000000023,9345.600000000002,5142.500000000002,6.58,0.0,1358.5
2023-11-23 05:00:00,0.0,0.0,6.39,0.0,1663.8,0.03691,0.0,0.0,1663.8,6.39,0.0,1663.8
2023-11-23 06:00:00,0.0,0.0,6.05,0.0,1396.9,0.04875,0.0,0.0,1396.9,6.05,0.0,1396.9
2023-11-23 07:00:00,0.0,0.0,6.14,0.0,2074.5,0.0562299999999999,0.0,0.0,2074.5,6.14,0.0,2074.5
2023-11-23 08:00:00,6.0,2.92,6.03,0.0,2236.7,0.0595,0.0,0.0,2236.7,6.2175,0.0,2236.7
2023-11-23 09:00:00,94.01,7.45,6.02,0.709111753775258,1397.0,0.05963,0.0,0.0,1397.0,8.9578125,449.1783097081725,947.8216902918275
2023-11-23 10:00:00,123.01,10.33,6.11,0.8390282065654205,1668.9,0.05922,0.0,0.0,1668.9,9.954062500000001,698.3810170579272,970.5189829420729
2023-11-23 11:00:00,148.01,11.35,5.92,0.9110069397635986,1619.6,0.05925,0.0,0.0,1619.6,10.5453125,914.7021452050583,704.8978547949416
2023-11-23 12:00:00,156.01,10.41,5.76,0.9201427216528169,3081.4,0.05662,0.0,0.0,3081.4,10.6353125,974.1828830957131,2107.2171169042867
2023-11-23 13:00:00,37.0,7.59,5.43,0.8658129637949186,1630.1,0.0569099999999999,0.0,0.0,1630.1,6.58625,213.66385824977525,1416.4361417502246
2023-11-23 14:00:00,16.0,3.11,5.09,0.7517201494037496,1315.7,0.05626,0.0,0.0,1315.7,5.59,79.87467997486569,1235.8253200251343
2023-11-23 15:00:00,0.0,0.0,4.41,0.5856395152327777,1414.5,0.05817,0.0,0.0,1414.5,4.41,0.0,1414.5
2023-11-23 16:00:00,0.0,0.0,4.02,0.0,1310.0,0.05884,0.0,0.0,1310.0,4.02,0.0,1310.0
2023-11-23 17:00:00,0.0,0.0,3.66,0.0,2318.7,0.06021,0.0,0.0,2318.7,3.66,0.0,2318.7
2023-11-23 18:00:00,0.0,0.0,3.47,0.0,3506.4,0.0569,0.0,0.0,3506.4,3.47,0.0,3506.4
2023-11-23 19:00:00,0.0,0.0,3.56,0.0,3425.0,0.05327,0.0,0.0,3425.0,3.56,0.0,3425.0
2023-11-23 20:00:00,0.0,0.0,3.13,0.0,2089.2,0.05076,0.0,0.0,2089.2,3.13,0.0,2089.2
2023-11-23 21:00:00,0.0,0.0,2.5,0.0,1953.1,0.04868,0.0,0.0,1953.1,2.5,0.0,1953.1
2023-11-23 22:00:00,0.0,0.0,1.97,0.0,1319.2,0.047,0.0,0.0,1319.2,1.97,0.0,1319.2
2023-11-23 23:00:00,0.0,0.0,1.54,0.0,735.5,0.04642,0.0,0.0,735.5,1.54,0.0,735.5
2023-11-24 00:00:00,0.0,0.0,1.25,0.0,498.8,0.0474,0.0,0.0,498.8,1.25,0.0,498.8
2023-11-24 01:00:00,0.0,0.0,1.3,0.0,451.1,0.04203,0.0,0.0,451.1,1.3,0.0,451.1
2023-11-24 02:00:00,0.0,0.0,1.67,0.0,251.2,0.04215,0.0,0.0,251.2,1.67,0.0,251.2
2023-11-24 03:00:00,0.0,0.0,1.86,0.0,455.9,0.0404099999999999,6600.0,5940.0,7055.9,1.86,0.0,455.9
2023-11-24 04:00:00,0.0,0.0,1.85,0.0,719.7,0.0354,3784.0000000000023,9345.600000000002,4503.700000000003,1.85,0.0,719.7
2023-11-24 05:00:00,0.0,0.0,1.8,0.0,1780.3,0.0447,0.0,0.0,1780.3,1.8,0.0,1780.3
2023-11-24 06:00:00,0.0,0.0,1.68,0.0,1955.9,0.05359,0.0,0.0,1955.9,1.68,0.0,1955.9
2023-11-24 07:00:00,0.0,0.0,1.78,0.0,1504.4,0.06143,0.0,0.0,1504.4,1.78,0.0,1504.4
2023-11-24 08:00:00,18.87,2.7,1.86,0.0,2038.5,0.06613,0.0,0.0,2038.5,2.4496875,0.0,2038.5
2023-11-24 09:00:00,102.01,7.23,2.19,0.7089025022095171,1977.0,0.0645999999999999,0.0,0.0,1977.0,5.3778125,479.8023765991908,1497.1976234008093
2023-11-24 10:00:00,66.0,10.12,3.02,0.8383848143694662,2126.7,0.06285,0.0,0.0,2126.7,5.0825,366.65989883835084,1760.040101161649
2023-11-24 11:00:00,168.01,11.14,3.91,0.9099666181122056,1865.6,0.05969,0.0,0.0,1865.6,9.1603125,1031.0182890579633,834.5817109420366
2023-11-24 12:00:00,155.01,10.21,4.52,0.918769731807191,3049.1,0.05621,0.0,0.0,3049.1,9.3640625,961.2799870338903,2087.8200129661095
2023-11-24 13:00:00,32.0,7.41,4.31,0.8641942378039426,2564.2,0.05529,0.0,0.0,2564.2,5.31,183.4284210357897,2380.77157896421
2023-11-24 14:00:00,17.0,2.95,3.61,0.7499593658285136,1312.2,0.05499,0.0,0.0,1312.2,4.141249999999999,84.13610835161083,1228.0638916483892
2023-11-24 15:00:00,0.0,0.0,2.69,0.5838500336239776,1833.8,0.05531,0.0,0.0,1833.8,2.69,0.0,1833.8
2023-11-24 16:00:00,0.0,0.0,1.84,0.0,1805.5,0.06062,0.0,0.0,1805.5,1.84,0.0,1805.5
2023-11-24 17:00:00,0.0,0.0,1.22,0.0,2775.5,0.06186,0.0,0.0,2775.5,1.22,0.0,2775.5
2023-11-24 18:00:00,0.0,0.0,0.9,0.0,7318.8,0.06283,0.0,0.0,7318.8,0.9,0.0,7318.8
